7.0953,10.254,11.963,-21.53,-1.2817,4.0436,-1.358,-12.863,9.7351,-2.7924,-2.655,-40.085,0.91553,4.8981,-9.6283,-3.4485,-0.67139,13.779,4.3793,1.8921,-4.7302,4.1046
7.0801,10.467,11.856,-21.24,-1.4191,3.0365,-2.2278,-11.764,8.9569,-2.7618,-2.4719,-40.054,1.1749,5.9051,-9.8572,-3.4027,-0.62561,14.832,4.6082,1.9989,-4.8065,4.837
6.9733,10.635,11.749,-20.966,-1.5717,3.0365,-3.006,-10.406,7.9498,-3.1891,-2.2583,-39.993,1.4343,6.8817,-10.086,-3.3722,-0.56458,15.9,4.8218,2.0905,-4.9133,5.5695
7.843,10.742,11.643,-20.721,-1.7242,2.3193,-3.5706,-8.8654,6.8359,-3.9825,-2.0142,-39.947,1.6937,7.8125,-10.3,-3.3417,-0.5188,16.998,5.0354,2.1667,-5.0049,6.3171
8.6517,10.819,11.505,-20.508,-1.8768,2.1362,-3.7842,-7.2174,5.8594,-4.9591,-1.7395,-39.886,1.9226,8.667,-10.483,-3.3112,-0.47302,18.112,5.249,2.243,-5.0507,7.0496
9.3079,10.88,11.352,-20.355,-2.0142,2.6245,-3.6163,-5.6152,5.2185,-5.9509,-1.4191,-39.825,2.1362,9.4604,-10.651,-3.2806,-0.4425,19.241,5.4779,2.3041,-5.0507,7.8278
9.7198,10.91,11.154,-20.264,-2.1362,3.6011,-3.0518,-4.1657,5.0354,-6.7749,-1.0376,-39.78,2.3193,10.162,-10.788,-3.2501,-0.42725,20.37,5.7221,2.3651,-4.9896,8.6365
9.903,10.956,10.925,-20.248,-2.2583,4.7607,-2.1515,-2.9907,5.3711,-7.309,-0.62561,-39.719,2.4872,10.803,-10.88,-3.2043,-0.4425,21.439,5.9509,2.4261,-4.8523,9.5062
9.8572,11.002,10.666,-20.294,-2.3651,5.7831,-1.0529,-2.0905,6.073,-7.4463,-0.1831,-39.673,2.6398,11.368,-10.956,-3.1433,-0.48828,22.43,6.2103,2.4719,-4.6539,10.391
9.6588,11.047,10.361,-20.386,-2.4719,6.4545,0.061035,-1.4496,6.9428,-7.1411,0.27466,-39.612,2.7771,11.887,-11.017,-3.0823,-0.56458,23.331,6.4697,2.5177,-4.4098,11.276
9.4147,11.093,10.04,-20.493,-2.5635,6.6833,0.94605,-1.0071,7.7362,-6.4545,0.71716,-39.566,2.8992,12.39,-11.047,-3.0212,-0.65613,24.078,6.7291,2.5787,-4.1199,12.1
9.1705,11.154,9.7046,-20.584,-2.6398,6.4545,1.3733,-0.65613,8.2398,-5.4474,1.1292,-39.505,3.006,12.878,-11.063,-2.9602,-0.7782,24.643,7.0038,2.6092,-3.7994,12.817
9.0179,11.23,9.3536,-20.63,-2.7008,5.8441,1.1139,-0.33569,8.3771,-4.303,1.5106,-39.444,3.1128,13.397,-11.063,-2.8992,-0.91553,25.024,7.2632,2.655,-3.479,13.367
9.0027,11.291,9.0027,-20.584,-2.7618,5.0049,0.22888,0.061035,8.1482,-3.2196,1.8463,-39.398,3.2043,13.947,-11.047,-2.8381,-1.0529,25.207,7.5073,2.6856,-3.1738,13.718
9.1095,11.383,8.6517,-20.431,-2.7924,4.1199,-0.99182,0.54932,7.5989,-2.4261,2.1515,-39.337,3.2806,14.557,-10.986,-2.7924,-1.1902,25.192,7.7362,2.7161,-2.8687,13.809
9.3384,11.475,8.316,-20.431,-2.8229,3.3264,-2.2278,1.1597,6.8512,-2.1973,2.4414,-39.291,3.3722,15.213,-10.895,-2.7313,-1.3123,25.009,7.9346,2.7466,-2.5635,13.641
9.6435,11.566,7.9651,-20.431,-2.8534,2.7771,-3.2043,1.8311,6.073,-2.655,2.7161,-39.261,3.4485,15.945,-10.773,-2.6703,-1.4191,24.658,8.1024,2.7618,-2.2736,13.245
9.9182,11.688,7.6447,-20.172,-2.8534,2.5787,-3.7689,2.533,5.4016,-3.6163,2.9907,-39.246,3.5248,16.724,-10.62,-2.6245,-1.5106,24.216,8.2398,2.7618,-1.9836,12.619
10.086,11.81,7.6447,-19.806,-2.8534,2.7313,-3.8757,3.1738,4.9439,-4.776,3.2959,-39.23,3.5858,17.517,-10.452,-2.5787,-1.5717,23.666,8.3313,2.7466,-1.709,11.826
10.071,11.932,7.3395,-19.379,-2.8534,3.2501,-3.5706,3.6774,4.776,-5.8136,3.6011,-39.23,3.6621,18.326,-10.254,-2.5482,-1.6327,23.071,8.3923,2.7161,-1.4496,10.895
9.8114,12.054,7.0343,-18.921,-2.8229,4.0131,-2.9602,3.9215,4.9439,-6.5002,3.9368,-39.246,3.7231,19.119,-10.04,-2.5177,-1.6632,22.446,8.4076,2.6703,-1.2054,9.8877
9.3079,12.177,6.7596,-18.463,-2.7771,4.9133,-2.243,3.8757,5.4016,-6.7444,4.2725,-39.276,3.7842,19.852,-9.8114,-2.5024,-1.6937,21.805,8.3923,2.594,-0.99182,8.8654
8.5907,12.299,6.5002,-18.066,-2.7313,5.7068,-1.5564,3.4943,6.0425,-6.5308,4.6234,-39.322,3.8452,20.523,-9.552,-2.4719,-1.7242,21.149,8.3466,2.5177,-0.82398,7.8583
7.7362,12.421,6.2714,-17.761,-2.6703,6.1951,-1.0681,2.8229,6.7444,-5.9509,4.9591,-39.383,3.9063,21.103,-9.2773,-2.4414,-1.7548,20.462,8.2703,2.4109,-0.68665,6.8817
6.8665,12.543,6.0577,-17.563,-2.594,6.134,-0.86975,1.9379,7.309,-5.1269,5.2948,-39.444,3.952,21.576,-8.9874,-2.4109,-1.7853,19.745,8.1787,2.3041,-0.57983,5.9662
6.0883,12.695,5.8594,-17.471,-2.533,5.4779,-1.0529,0.94605,7.5378,-4.2572,5.6,-39.49,3.9978,21.957,-8.6365,-2.3498,-1.8158,18.951,8.0566,2.182,-0.5188,5.0812
5.5237,12.863,5.6915,-17.471,-2.4567,4.4403,-1.6174,-0.030518,7.3547,-3.4943,5.8746,-39.535,4.0283,22.247,-8.255,-2.2888,-1.8616,18.097,7.9193,2.0447,-0.47302,4.2267
5.2185,13.092,5.5389,-17.548,-2.3804,3.3264,-2.4719,-0.90027,6.7596,-2.9602,6.1493,-39.566,4.0436,22.415,-7.843,-2.2125,-1.9226,17.166,7.7515,1.9074,-0.42725,3.3722
